comment_id,parent_post_id,tech_tag,label,compound
o47qw0m,1qy58r1,Geographic Information Systems (GIS),Positive,0.296
o4dw68n,1qy58r1,Geographic Information Systems (GIS),Positive,0.3125
o445nv6,1qy58r1,Geographic Information Systems (GIS),Neutral,0.0
o445wyq,1qy58r1,Geographic Information Systems (GIS),Positive,0.5267
o4dvxih,1qy58r1,Geographic Information Systems (GIS),Positive,0.3612
m9akxfa,1iaiz5u,Geographic Information Systems (GIS),Positive,0.7351
m9e7qwn,1iaiz5u,Geographic Information Systems (GIS),Positive,0.9943
m9ejjiz,1iaiz5u,Geographic Information Systems (GIS),Neutral,0.0
m9dkhxo,1iaiz5u,Geographic Information Systems (GIS),Positive,0.8957
m9c2u8l,1iaiz5u,Geographic Information Systems (GIS),Positive,0.7425
m9ceu0e,1iaiz5u,Geographic Information Systems (GIS),Positive,0.8765
m9elsvk,1iaiz5u,Geographic Information Systems (GIS),Positive,0.5399
m9gtf3i,1iaiz5u,Geographic Information Systems (GIS),Positive,0.5719
m9nrnlk,1iaiz5u,Geographic Information Systems (GIS),Positive,0.2732
o1q5eix,1iaiz5u,Geographic Information Systems (GIS),Positive,0.9761
m9fweeg,1iaiz5u,Geographic Information Systems (GIS),Positive,0.1058
m9frbw3,1iaiz5u,Geographic Information Systems (GIS),Positive,0.8908
m9fv206,1iaiz5u,Geographic Information Systems (GIS),Negative,-0.3506
m9cb3zy,1iaiz5u,Geographic Information Systems (GIS),Positive,0.9153
m9cj37l,1iaiz5u,Geographic Information Systems (GIS),Neutral,-0.0387
m9co4mi,1iaiz5u,Geographic Information Systems (GIS),Positive,0.9703
m9di4mj,1iaiz5u,Geographic Information Systems (GIS),Neutral,0.0
m9hb72g,1iaiz5u,Geographic Information Systems (GIS),Positive,0.5267
m9o2nt9,1iaiz5u,Geographic Information Systems (GIS),Positive,0.885
mccxeut,1iaiz5u,Geographic Information Systems (GIS),Positive,0.0772
o2vnxwg,1qse1oy,Geographic Information Systems (GIS),Negative,-0.296
o2whxii,1qse1oy,Geographic Information Systems (GIS),Positive,0.8225
o2wvf0q,1qse1oy,Geographic Information Systems (GIS),Positive,0.5697
o3as7wk,1qse1oy,Geographic Information Systems (GIS),Positive,0.3818
o3arvs1,1qse1oy,Geographic Information Systems (GIS),Positive,0.4926
o2lugg2,1qqy7x4,Geographic Information Systems (GIS),Positive,0.91
o2ns0kk,1qqy7x4,Geographic Information Systems (GIS),Positive,0.7096
o2rmvn6,1qqy7x4,Geographic Information Systems (GIS),Neutral,0.0
o2wvc3n,1qqy7x4,Geographic Information Systems (GIS),Neutral,0.0
o2obpbl,1qqy7x4,Geographic Information Systems (GIS),Negative,-0.2939
o2xxh3r,1qqy7x4,Geographic Information Systems (GIS),Positive,0.4404
o2xyfrd,1qqy7x4,Geographic Information Systems (GIS),Positive,0.9253
o2xxl80,1qqy7x4,Geographic Information Systems (GIS),Neutral,0.0
npbatyk,1ozfdif,Geographic Information Systems (GIS),Positive,0.5994
npbna9c,1ozfdif,Geographic Information Systems (GIS),Positive,0.9558
npb4kq4,1ozfdif,Geographic Information Systems (GIS),Positive,0.3818
npho99e,1ozfdif,Geographic Information Systems (GIS),Positive,0.7579
npbq9al,1ozfdif,Geographic Information Systems (GIS),Positive,0.6249
npc5gll,1ozfdif,Geographic Information Systems (GIS),Positive,0.0772
npdn2i6,1ozfdif,Geographic Information Systems (GIS),Positive,0.6597
npggqoz,1ozfdif,Geographic Information Systems (GIS),Negative,-0.8481
npb64c6,1ozfdif,Geographic Information Systems (GIS),Neutral,0.0
npggxj2,1ozfdif,Geographic Information Systems (GIS),Negative,-0.7003
npbn03z,1ozfdif,Geographic Information Systems (GIS),Negative,-0.2755
npivqec,1ozfdif,Geographic Information Systems (GIS),Positive,0.8954
nppiuzz,1ozfdif,Geographic Information Systems (GIS),Negative,-0.3412
npblo21,1ozfdif,Geographic Information Systems (GIS),Positive,0.8834
npc5ryi,1ozfdif,Geographic Information Systems (GIS),Neutral,0.0
nphpj0z,1ozfdif,Geographic Information Systems (GIS),Neutral,0.0
o0na40h,1qhtoyu,Geographic Information Systems (GIS),Negative,-0.2732
o0nqqjb,1qhtoyu,Geographic Information Systems (GIS),Positive,0.7579
o0mie3m,1qhtoyu,Geographic Information Systems (GIS),Positive,0.5499
o0nrthu,1qhtoyu,Geographic Information Systems (GIS),Positive,0.6355
o0pocay,1qhtoyu,Geographic Information Systems (GIS),Positive,0.802
o0sejy5,1qhtoyu,Geographic Information Systems (GIS),Positive,0.7876
o0vguzw,1qhtoyu,Geographic Information Systems (GIS),Neutral,0.0
o0q8thm,1qhtoyu,Geographic Information Systems (GIS),Negative,-0.5859
o0s3hcg,1qhtoyu,Geographic Information Systems (GIS),Positive,0.9253
o3dyiq1,1quz99w,Geographic Information Systems (GIS),Negative,-0.6629
o3dyjph,1quz99w,Geographic Information Systems (GIS),Positive,0.8088
o3jbgzb,1quz99w,Geographic Information Systems (GIS),Positive,0.9454
o3f1hbr,1quz99w,Geographic Information Systems (GIS),Neutral,0.0
o3f28mm,1quz99w,Geographic Information Systems (GIS),Neutral,0.0
o3f40ad,1quz99w,Geographic Information Systems (GIS),Positive,0.8932
o3f7c0t,1quz99w,Geographic Information Systems (GIS),Positive,0.4926
n4my0fe,1m6vy8e,Geographic Information Systems (GIS),Positive,0.1531
n4n0ns5,1m6vy8e,Geographic Information Systems (GIS),Neutral,0.0
n4mv8c2,1m6vy8e,Geographic Information Systems (GIS),Positive,0.8172
n4mww0q,1m6vy8e,Geographic Information Systems (GIS),Neutral,0.0
n4n7bte,1m6vy8e,Geographic Information Systems (GIS),Positive,0.3182
n4po3z4,1m6vy8e,Geographic Information Systems (GIS),Positive,0.9757
n4o6341,1m6vy8e,Geographic Information Systems (GIS),Positive,0.9393
n4nu26y,1m6vy8e,Geographic Information Systems (GIS),Neutral,0.0
n4q3msk,1m6vy8e,Geographic Information Systems (GIS),Positive,0.6705
n4nsyuc,1m6vy8e,Geographic Information Systems (GIS),Positive,0.92
n4wpzu3,1m6vy8e,Geographic Information Systems (GIS),Neutral,0.0
n4n6m1i,1m6vy8e,Geographic Information Systems (GIS),Positive,0.2263
n4n6r38,1m6vy8e,Geographic Information Systems (GIS),Positive,0.6124
n4n3qb1,1m6vy8e,Geographic Information Systems (GIS),Positive,0.6249
n4myoun,1m6vy8e,Geographic Information Systems (GIS),Positive,0.4404
n4nv2e9,1m6vy8e,Geographic Information Systems (GIS),Positive,0.7783
n4n9ye2,1m6vy8e,Geographic Information Systems (GIS),Positive,0.8439
n4n8df0,1m6vy8e,Geographic Information Systems (GIS),Positive,0.2263
n4nmbzv,1m6vy8e,Geographic Information Systems (GIS),Positive,0.0762
n4nw3sp,1m6vy8e,Geographic Information Systems (GIS),Neutral,0.0
nqagjvg,1p4a9zm,Geographic Information Systems (GIS),Positive,0.9298
nqatuio,1p4a9zm,Geographic Information Systems (GIS),Neutral,0.0
nqajcvw,1p4a9zm,Geographic Information Systems (GIS),Positive,0.8635
nqc3hnu,1p4a9zm,Geographic Information Systems (GIS),Positive,0.5267
nrc36sg,1p4a9zm,Geographic Information Systems (GIS),Positive,0.6369
nqagqvb,1p4a9zm,Geographic Information Systems (GIS),Positive,0.5367
nqakfok,1p4a9zm,Geographic Information Systems (GIS),Negative,-0.7351
nqakkvz,1p4a9zm,Geographic Information Systems (GIS),Positive,0.5574
nqd917g,1p4a9zm,Geographic Information Systems (GIS),Negative,-0.2023
nsg0iao,1p4a9zm,Geographic Information Systems (GIS),Neutral,0.0
nqdds1k,1p4a9zm,Geographic Information Systems (GIS),Neutral,0.0
nqanqxg,1p4a9zm,Geographic Information Systems (GIS),Positive,0.9957
nqdbcmt,1p4a9zm,Geographic Information Systems (GIS),Negative,-0.5106
nqde6e6,1p4a9zm,Geographic Information Systems (GIS),Negative,-0.4019
nqaroxw,1p4a9zm,Geographic Information Systems (GIS),Positive,0.3612
nqdefwz,1p4a9zm,Geographic Information Systems (GIS),Positive,0.7351
o44q8kw,1qylp0b,Geographic Information Systems (GIS),Positive,0.9081
o460com,1qylp0b,Geographic Information Systems (GIS),Positive,0.9859
o44kt1n,1qylp0b,Geographic Information Systems (GIS),Positive,0.4574
o454wi3,1qylp0b,Geographic Information Systems (GIS),Negative,-0.296
n6dxhjr,1mf13a4,Geographic Information Systems (GIS),Negative,-0.1027
n6dkutq,1mf13a4,Geographic Information Systems (GIS),Positive,0.6858
n6dyrnw,1mf13a4,Geographic Information Systems (GIS),Positive,0.4215
n6dsy5e,1mf13a4,Geographic Information Systems (GIS),Neutral,0.0
n6eem73,1mf13a4,Geographic Information Systems (GIS),Positive,0.9159
n6f6f25,1mf13a4,Geographic Information Systems (GIS),Positive,0.7546
n6e9xko,1mf13a4,Geographic Information Systems (GIS),Positive,0.5023
n6fhmxn,1mf13a4,Geographic Information Systems (GIS),Positive,0.3412
n6doubg,1mf13a4,Geographic Information Systems (GIS),Neutral,0.0
n6exkfw,1mf13a4,Geographic Information Systems (GIS),Neutral,0.0
n6gij1x,1mf13a4,Geographic Information Systems (GIS),Neutral,-0.0433
n6dq7tw,1mf13a4,Geographic Information Systems (GIS),Negative,-0.4939
n6giqyj,1mf13a4,Geographic Information Systems (GIS),Neutral,0.0
n6isc0z,1mf13a4,Geographic Information Systems (GIS),Positive,0.1406
n6k0oe9,1mf13a4,Geographic Information Systems (GIS),Neutral,0.0
n6ero5r,1mf13a4,Geographic Information Systems (GIS),Neutral,0.0
n6eawc0,1mf13a4,Geographic Information Systems (GIS),Positive,0.128
n6dxc52,1mf13a4,Geographic Information Systems (GIS),Neutral,0.0
n6j8kq6,1mf13a4,Geographic Information Systems (GIS),Neutral,0.0
n6epnon,1mf13a4,Geographic Information Systems (GIS),Neutral,0.0
mzpqvbb,1lk8xgg,Geographic Information Systems (GIS),Neutral,0.0
mzpr7wa,1lk8xgg,Geographic Information Systems (GIS),Positive,0.4588
mzpr95c,1lk8xgg,Geographic Information Systems (GIS),Negative,-0.1803
mzpt5er,1lk8xgg,Geographic Information Systems (GIS),Positive,0.91
mzprnlw,1lk8xgg,Geographic Information Systems (GIS),Negative,-0.1779
mzprmg8,1lk8xgg,Geographic Information Systems (GIS),Positive,0.2263
mzpxwth,1lk8xgg,Geographic Information Systems (GIS),Positive,0.8156
mzpq3i9,1lk8xgg,Geographic Information Systems (GIS),Neutral,0.0
mzpsyfs,1lk8xgg,Geographic Information Systems (GIS),Neutral,0.0
mzpt332,1lk8xgg,Geographic Information Systems (GIS),Positive,0.3774
mzptx1z,1lk8xgg,Geographic Information Systems (GIS),Negative,-0.3637
mzpv5yt,1lk8xgg,Geographic Information Systems (GIS),Positive,0.7964
mzpw91s,1lk8xgg,Geographic Information Systems (GIS),Neutral,0.0
mzpwfhv,1lk8xgg,Geographic Information Systems (GIS),Negative,-0.4019
mzpxkvu,1lk8xgg,Geographic Information Systems (GIS),Positive,0.4215
mzpr361,1lk8xgg,Geographic Information Systems (GIS),Positive,0.4497
mzpuc9p,1lk8xgg,Geographic Information Systems (GIS),Neutral,0.0
mzpsdn2,1lk8xgg,Geographic Information Systems (GIS),Positive,0.7096
mzpsf7d,1lk8xgg,Geographic Information Systems (GIS),Neutral,0.0
mzpuk8k,1lk8xgg,Geographic Information Systems (GIS),Neutral,0.0
nzznjr6,1qerkg9,Geographic Information Systems (GIS),Positive,0.6597
o008619,1qerkg9,Geographic Information Systems (GIS),Negative,-0.2006
o004rjw,1qerkg9,Geographic Information Systems (GIS),Positive,0.4678
npkuir8,1p0r0rt,Geographic Information Systems (GIS),Positive,0.1779
npkw4hk,1p0r0rt,Geographic Information Systems (GIS),Positive,0.8788
npkw2t6,1p0r0rt,Geographic Information Systems (GIS),Positive,0.8333
npp4vds,1p0r0rt,Geographic Information Systems (GIS),Negative,-0.1664
npkv3w3,1p0r0rt,Geographic Information Systems (GIS),Negative,-0.34
npkwi70,1p0r0rt,Geographic Information Systems (GIS),Positive,0.9137
npl3cj4,1p0r0rt,Geographic Information Systems (GIS),Positive,0.296
npp34m7,1p0r0rt,Geographic Information Systems (GIS),Positive,0.5719
npl3rwu,1p0r0rt,Geographic Information Systems (GIS),Positive,0.6486
npl448n,1p0r0rt,Geographic Information Systems (GIS),Neutral,0.0
npl46hn,1p0r0rt,Geographic Information Systems (GIS),Positive,0.4019
npl4i6x,1p0r0rt,Geographic Information Systems (GIS),Positive,0.296
nzwuey5,1qe92ww,Geographic Information Systems (GIS),Positive,0.4404
nzwzuk2,1qe92ww,Geographic Information Systems (GIS),Neutral,0.0
nzx4m2b,1qe92ww,Geographic Information Systems (GIS),Positive,0.9754
nzxsqvl,1qe92ww,Geographic Information Systems (GIS),Positive,0.3612
nxtry18,1q4mgwm,Geographic Information Systems (GIS),Positive,0.4391
nxtvldk,1q4mgwm,Geographic Information Systems (GIS),Positive,0.0505
ny2j7ga,1q4mgwm,Geographic Information Systems (GIS),Neutral,0.0
nxvbg2c,1q4mgwm,Geographic Information Systems (GIS),Positive,0.25
nz7aeg1,1qb1xb5,Geographic Information Systems (GIS),Negative,-0.4767
nz7dvsn,1qb1xb5,Geographic Information Systems (GIS),Positive,0.4404
nnavsfp,1oozv5a,Geographic Information Systems (GIS),Positive,0.6908
nn84o9r,1oozv5a,Geographic Information Systems (GIS),Positive,0.9423
nn9if1z,1oozv5a,Geographic Information Systems (GIS),Positive,0.8271
nndb7f5,1oozv5a,Geographic Information Systems (GIS),Positive,0.3164
nnf1976,1oozv5a,Geographic Information Systems (GIS),Positive,0.8176
npjm12k,1oozv5a,Geographic Information Systems (GIS),Positive,0.8853
nnboxe8,1oozv5a,Geographic Information Systems (GIS),Positive,0.5908
nnbp4gn,1oozv5a,Geographic Information Systems (GIS),Positive,0.6597
nnet5uk,1oozv5a,Geographic Information Systems (GIS),Negative,-0.0572
mwwisp2,1l7gmze,Geographic Information Systems (GIS),Positive,0.4748
mwwju0u,1l7gmze,Geographic Information Systems (GIS),Positive,0.8403
mwwld0n,1l7gmze,Geographic Information Systems (GIS),Positive,0.802
mwwo8ta,1l7gmze,Geographic Information Systems (GIS),Positive,0.8967
mwwogep,1l7gmze,Geographic Information Systems (GIS),Positive,0.6369
mwwq3l0,1l7gmze,Geographic Information Systems (GIS),Negative,-0.6249
mwwu2w1,1l7gmze,Geographic Information Systems (GIS),Positive,0.6901
mwx30um,1l7gmze,Geographic Information Systems (GIS),Positive,0.9348
mwx73xx,1l7gmze,Geographic Information Systems (GIS),Neutral,0.0
mwx8gcu,1l7gmze,Geographic Information Systems (GIS),Negative,-0.3283
mwygz2t,1l7gmze,Geographic Information Systems (GIS),Positive,0.69
mx2bfcm,1l7gmze,Geographic Information Systems (GIS),Positive,0.5719
mx746a4,1l7gmze,Geographic Information Systems (GIS),Positive,0.7469
mwwk6nr,1l7gmze,Geographic Information Systems (GIS),Positive,0.09
mwwl0wp,1l7gmze,Geographic Information Systems (GIS),Neutral,0.0
mx15h0h,1l7gmze,Geographic Information Systems (GIS),Positive,0.6597
mx71aeo,1l7gmze,Geographic Information Systems (GIS),Positive,0.6027
mwwmckc,1l7gmze,Geographic Information Systems (GIS),Positive,0.6239
mwwm5oa,1l7gmze,Geographic Information Systems (GIS),Positive,0.6696
mwx9569,1l7gmze,Geographic Information Systems (GIS),Positive,0.8201
m6vnkdo,1i076sb,Geographic Information Systems (GIS),Positive,0.4404
m6xbyiw,1i076sb,Geographic Information Systems (GIS),Negative,-0.3182
m6vqlwa,1i076sb,Geographic Information Systems (GIS),Neutral,0.0
m6vn1cv,1i076sb,Geographic Information Systems (GIS),Negative,-0.6908
m6w8bqo,1i076sb,Geographic Information Systems (GIS),Positive,0.9781
m6wnbwx,1i076sb,Geographic Information Systems (GIS),Positive,0.8462
m6wulk6,1i076sb,Geographic Information Systems (GIS),Neutral,0.0
m6x3bb9,1i076sb,Geographic Information Systems (GIS),Neutral,0.0
m6xgxz0,1i076sb,Geographic Information Systems (GIS),Positive,0.8943
m6vntmo,1i076sb,Geographic Information Systems (GIS),Positive,0.4215
m6x99fd,1i076sb,Geographic Information Systems (GIS),Positive,0.5859
m6xia64,1i076sb,Geographic Information Systems (GIS),Positive,0.4767
m6xj66l,1i076sb,Geographic Information Systems (GIS),Neutral,0.0
m6xpz8m,1i076sb,Geographic Information Systems (GIS),Positive,0.5423
m70fan1,1i076sb,Geographic Information Systems (GIS),Neutral,0.0
m6xefqe,1i076sb,Geographic Information Systems (GIS),Positive,0.2023
m6vnxxj,1i076sb,Geographic Information Systems (GIS),Positive,0.2716
m79n3t7,1i076sb,Geographic Information Systems (GIS),Neutral,0.0
m6vnnxt,1i076sb,Geographic Information Systems (GIS),Positive,0.296
m6yk1fv,1i076sb,Geographic Information Systems (GIS),Positive,0.4588
nbychu5,1n68un6,Geographic Information Systems (GIS),Positive,0.9481
nbz1i5b,1n68un6,Geographic Information Systems (GIS),Positive,0.4215
nbyfhty,1n68un6,Geographic Information Systems (GIS),Negative,-0.3291
nc08bpt,1n68un6,Geographic Information Systems (GIS),Positive,0.743
nbycv34,1n68un6,Geographic Information Systems (GIS),Positive,0.7319
nbyfruv,1n68un6,Geographic Information Systems (GIS),Positive,0.4926
nc0ub9v,1n68un6,Geographic Information Systems (GIS),Positive,0.2263
nbye6uh,1n68un6,Geographic Information Systems (GIS),Positive,0.6124
nbyma8p,1n68un6,Geographic Information Systems (GIS),Positive,0.8765
nc0uvcz,1n68un6,Geographic Information Systems (GIS),Negative,-0.7964
nc0x9qn,1n68un6,Geographic Information Systems (GIS),Negative,-0.368
myxtq0y,1lgo2gw,Geographic Information Systems (GIS),Neutral,0.0258
myyvs03,1lgo2gw,Geographic Information Systems (GIS),Neutral,0.0
myxz7ai,1lgo2gw,Geographic Information Systems (GIS),Positive,0.4588
myyo1li,1lgo2gw,Geographic Information Systems (GIS),Negative,-0.569
myxu7gg,1lgo2gw,Geographic Information Systems (GIS),Negative,-0.0516
myy0fl4,1lgo2gw,Geographic Information Systems (GIS),Negative,-0.2023
myycfih,1lgo2gw,Geographic Information Systems (GIS),Positive,0.6486
myzeqhq,1lgo2gw,Geographic Information Systems (GIS),Positive,0.9062
myyrptt,1lgo2gw,Geographic Information Systems (GIS),Neutral,0.0
myyuuix,1lgo2gw,Geographic Information Systems (GIS),Neutral,0.0
mz5l0ir,1lgo2gw,Geographic Information Systems (GIS),Positive,0.9698
mz6k1on,1lgo2gw,Geographic Information Systems (GIS),Positive,0.9117
mzr0o4x,1lgo2gw,Geographic Information Systems (GIS),Neutral,0.0
myzkr6x,1lgo2gw,Geographic Information Systems (GIS),Neutral,0.0
myz3pmc,1lgo2gw,Geographic Information Systems (GIS),Neutral,0.0
mz0ol20,1lgo2gw,Geographic Information Systems (GIS),Positive,0.296
mon131l,1k64f19,Geographic Information Systems (GIS),Negative,-0.3182
mon301h,1k64f19,Geographic Information Systems (GIS),Neutral,0.0258
mon3lhx,1k64f19,Geographic Information Systems (GIS),Negative,-0.4215
mona1vh,1k64f19,Geographic Information Systems (GIS),Positive,0.4391
mon19m0,1k64f19,Geographic Information Systems (GIS),Neutral,0.0
mon7c2e,1k64f19,Geographic Information Systems (GIS),Positive,0.7678
mop2dww,1k64f19,Geographic Information Systems (GIS),Positive,0.4404
mop3u6b,1k64f19,Geographic Information Systems (GIS),Negative,-0.5334
mop7dy2,1k64f19,Geographic Information Systems (GIS),Positive,0.5612
morx59s,1k64f19,Geographic Information Systems (GIS),Positive,0.4927
mon2gws,1k64f19,Geographic Information Systems (GIS),Neutral,0.0
mon2vcx,1k64f19,Geographic Information Systems (GIS),Positive,0.6369
mondo8w,1k64f19,Geographic Information Systems (GIS),Positive,0.7609
moohpgg,1k64f19,Geographic Information Systems (GIS),Neutral,0.0
mon3klp,1k64f19,Geographic Information Systems (GIS),Positive,0.0516
monmmew,1k64f19,Geographic Information Systems (GIS),Neutral,0.0
moom4wl,1k64f19,Geographic Information Systems (GIS),Positive,0.8793
moohdua,1k64f19,Geographic Information Systems (GIS),Positive,0.1027
moonk5o,1k64f19,Geographic Information Systems (GIS),Positive,0.614
mooyyxu,1k64f19,Geographic Information Systems (GIS),Negative,-0.34
nhisv34,1nwp1qm,Geographic Information Systems (GIS),Positive,0.875
nhj3ukb,1nwp1qm,Geographic Information Systems (GIS),Positive,0.9668
nhhlbf6,1nwp1qm,Geographic Information Systems (GIS),Positive,0.75
nho3ial,1nwp1qm,Geographic Information Systems (GIS),Negative,-0.8481
nhlcenh,1nx06bc,Geographic Information Systems (GIS),Positive,0.9545
nhjycl9,1nx06bc,Geographic Information Systems (GIS),Positive,0.4019
nhlkuu0,1nx06bc,Geographic Information Systems (GIS),Positive,0.807
nf0le42,1nkt4cg,Geographic Information Systems (GIS),Neutral,0.0
nf1x8yh,1nkt4cg,Geographic Information Systems (GIS),Positive,0.6486
nf0p6qc,1nkt4cg,Geographic Information Systems (GIS),Positive,0.3291
nf25mcp,1nkt4cg,Geographic Information Systems (GIS),Positive,0.6064
n7me1yr,1mkwvwz,Geographic Information Systems (GIS),Positive,0.9303
n7mrqu1,1mkwvwz,Geographic Information Systems (GIS),Negative,-0.2732
n7no0vc,1mkwvwz,Geographic Information Systems (GIS),Negative,-0.1779
msn4bjo,1ko2s3r,Geographic Information Systems (GIS),Positive,0.1531
msne78i,1ko2s3r,Geographic Information Systems (GIS),Positive,0.5574
msni165,1ko2s3r,Geographic Information Systems (GIS),Positive,0.1511
msnkcfr,1ko2s3r,Geographic Information Systems (GIS),Positive,0.9022
msq872e,1ko2s3r,Geographic Information Systems (GIS),Negative,-0.7351
msndchx,1ko2s3r,Geographic Information Systems (GIS),Positive,0.7351
mso525w,1ko2s3r,Geographic Information Systems (GIS),Positive,0.3818
mso2vmg,1ko2s3r,Geographic Information Systems (GIS),Positive,0.6249
mso3vr8,1ko2s3r,Geographic Information Systems (GIS),Positive,0.7506
mso69kj,1ko2s3r,Geographic Information Systems (GIS),Positive,0.4939
nc82326,1n7k4k1,Geographic Information Systems (GIS),Positive,0.8247
myudtob,1lg7kms,Geographic Information Systems (GIS),Positive,0.9575
myu091y,1lg7kms,Geographic Information Systems (GIS),Positive,0.0772
myv8sye,1lg7kms,Geographic Information Systems (GIS),Positive,0.9834
mz87saw,1lg7kms,Geographic Information Systems (GIS),Positive,0.9398
mz86vzu,1lg7kms,Geographic Information Systems (GIS),Positive,0.9078
mzew6i5,1lg7kms,Geographic Information Systems (GIS),Positive,0.8957
mp4hreh,1k89roy,Geographic Information Systems (GIS),Positive,0.296
mp4i6qy,1k89roy,Geographic Information Systems (GIS),Positive,0.1531
mp95928,1k89roy,Geographic Information Systems (GIS),Positive,0.5655
mp4itf7,1k89roy,Geographic Information Systems (GIS),Positive,0.4497
mp4ioep,1k89roy,Geographic Information Systems (GIS),Positive,0.6444
mp9kdpk,1k89roy,Geographic Information Systems (GIS),Positive,0.8807
mp4qyh0,1k89roy,Geographic Information Systems (GIS),Positive,0.3626
mp53clx,1k89roy,Geographic Information Systems (GIS),Negative,-0.3182
mp5en6s,1k89roy,Geographic Information Systems (GIS),Positive,0.8999
mxfjdg0,1l9mla8,Geographic Information Systems (GIS),Positive,0.4939
mxh8w53,1l9mla8,Geographic Information Systems (GIS),Positive,0.802
mxi6gpl,1l9mla8,Geographic Information Systems (GIS),Neutral,0.0276
mxjzoye,1l9mla8,Geographic Information Systems (GIS),Positive,0.7662
mzy8q7q,1lkjaea,Geographic Information Systems (GIS),Positive,0.3997
mztf6fw,1lkjaea,Geographic Information Systems (GIS),Neutral,0.0
n0by9q6,1lkjaea,Geographic Information Systems (GIS),Positive,0.296
n01brij,1lkjaea,Geographic Information Systems (GIS),Negative,-0.6249
